subj,states,choices,rewards,trial
29,0,0,0,8
29,0,0,1,9
29,0,1,0,10
29,0,1,1,11
29,0,1,0,12
29,0,1,1,13
29,0,1,1,14
29,0,1,1,15
29,0,1,1,16
29,0,1,0,17
29,0,1,0,18
29,0,0,0,19
29,0,0,1,20
29,0,0,1,21
29,0,1,0,22
29,0,0,1,23
29,0,1,1,24
29,0,0,0,25
29,0,1,1,26
29,0,1,1,27
29,0,1,1,28
29,0,1,0,29
29,0,0,1,30
29,0,0,0,31
29,0,1,1,32
29,0,1,0,33
29,0,0,1,34
29,0,0,1,35
29,0,1,1,36
29,0,0,1,37
29,0,0,1,38
29,0,0,1,39
29,0,1,1,40
29,0,1,0,41
29,0,1,0,42
29,0,0,0,43
29,0,0,0,44
29,0,0,1,45
29,0,1,1,46
29,0,0,1,47
29,0,0,0,48
29,0,1,1,49
29,0,1,0,50
29,0,0,0,51
29,0,0,1,52
29,0,1,0,53
29,0,1,0,54
29,0,0,1,55
29,0,1,0,56
29,0,1,1,57
29,0,0,1,58
29,0,1,1,59
30,0,1,0,0
30,0,1,1,1
30,0,0,0,2
30,0,1,0,3
30,0,0,0,4
30,0,0,0,5
30,0,1,0,6
30,0,1,1,7
30,0,0,1,8
30,0,0,0,9
30,0,0,0,10
30,0,1,1,11
30,0,1,1,12
30,0,1,1,13
30,0,1,1,14
30,0,0,1,15
30,0,1,1,16
30,0,1,1,17
30,0,1,1,18
30,0,1,0,19
30,0,1,0,20
30,0,1,1,21
30,0,1,1,22
30,0,1,1,23
30,0,1,1,24
30,0,1,1,25
30,0,1,1,26
30,0,1,1,27
30,0,1,1,28
30,0,0,0,29
30,0,0,0,30
30,0,1,1,31
30,0,1,1,32
30,0,1,0,33
30,0,1,1,34
30,0,1,0,35
30,0,1,0,36
30,0,1,0,37
30,0,0,0,38
30,0,0,0,39
30,0,0,0,40
30,0,1,1,41
30,0,1,1,42
30,0,1,1,43
30,0,0,0,44
30,0,1,0,45
30,0,1,1,46
30,0,0,1,47
30,0,1,1,48
30,0,1,1,49
30,0,1,1,50
30,0,0,0,51
30,0,0,0,52
30,0,1,1,53
30,0,1,1,54
30,0,1,0,55
30,0,1,1,56
30,0,1,1,57
30,0,1,1,58
30,0,1,1,59
31,0,1,1,0
31,0,1,0,1
31,0,1,1,2
31,0,1,1,3
31,0,1,0,4
31,0,1,0,5
31,0,0,1,6
31,0,0,0,7
31,0,1,1,8
31,0,0,1,9
31,0,1,0,10
31,0,1,0,11
31,0,1,0,12
31,0,1,0,13
31,0,0,0,14
31,0,1,0,15
31,0,0,0,16
31,0,0,0,17
31,0,0,0,18
31,0,1,0,19
31,0,1,1,20
31,0,0,0,21
31,0,1,1,22
31,0,1,0,23
31,0,1,1,24
31,0,0,1,25
31,0,1,0,26
31,0,1,1,27
31,0,1,1,28
31,0,1,1,29
31,0,1,0,30
31,0,1,0,31
31,0,1,0,32
31,0,1,0,33
31,0,1,1,34
31,0,0,0,35
31,0,1,0,36
31,0,1,1,37
31,0,1,0,38
31,0,1,0,39
31,0,1,1,40
31,0,1,1,41
31,0,1,1,42
31,0,0,1,43
31,0,1,0,44
31,0,1,0,45
31,0,0,0,46
31,0,0,1,47
31,0,1,1,48
31,0,0,0,49
31,0,0,1,50
31,0,1,0,51
31,0,0,1,52
31,0,0,1,53
31,0,0,1,54
31,0,0,1,55
31,0,0,0,56
31,0,1,0,57
31,0,0,1,58
31,0,1,1,59
32,0,1,1,0
32,0,1,0,1
32,0,0,0,2
32,0,1,0,3
32,0,1,1,4
32,0,1,0,5
32,0,1,1,6
32,0,1,1,7
32,0,1,1,8
32,0,1,1,9
32,0,0,0,10
32,0,1,1,11
32,0,0,0,12
32,0,1,0,13
32,0,1,1,14
32,0,1,1,15
32,0,1,1,16
32,0,1,0,17
32,0,0,0,18
32,0,1,1,19
32,0,0,0,20
32,0,1,1,21
32,0,1,1,22
32,0,0,0,23
32,0,1,1,24
32,0,1,1,25
32,0,1,1,26
32,0,1,1,27
32,0,1,1,28
32,0,1,1,29
32,0,1,1,30
32,0,1,1,31
32,0,0,0,32
32,0,1,1,33
32,0,1,1,34
32,0,1,1,35
32,0,0,0,36
32,0,0,0,37
32,0,1,1,38
32,0,1,1,39
32,0,1,0,40
32,0,1,0,41
32,0,0,0,42
32,0,1,1,43
32,0,1,1,44
32,0,1,0,45
32,0,0,0,46
32,0,0,0,47
32,0,1,0,48
32,0,1,1,49
32,0,1,1,50
32,0,1,1,51
32,0,1,0,52
32,0,0,0,53
32,0,0,1,54
32,0,1,1,55
32,0,0,0,56
32,0,0,0,57
32,0,0,0,58
32,0,1,0,59
33,0,1,1,0
33,0,1,1,1
33,0,1,0,2
33,0,1,0,3
33,0,1,0,4
33,0,1,0,5
33,0,0,0,6
33,0,0,1,7
33,0,1,1,8
33,0,0,1,9
33,0,1,1,10
33,0,0,0,11
33,0,1,0,12
33,0,0,0,13
33,0,1,1,14
33,0,0,1,15
33,0,0,1,16
33,0,1,1,17
33,0,0,0,18
33,0,0,0,19
33,0,1,1,20
33,0,1,1,21
33,0,1,0,22
33,0,1,1,23
33,0,0,1,24
33,0,1,1,25
33,0,0,1,26
33,0,0,1,27
33,0,1,0,28
33,0,1,0,29
33,0,0,0,30
33,0,1,1,31
33,0,1,1,32
33,0,1,1,33
33,0,1,0,34
33,0,1,0,35
33,0,1,1,36
33,0,1,1,37
33,0,0,0,38
33,0,0,1,39
33,0,1,0,40
33,0,0,1,41
33,0,0,0,42
33,0,1,1,43
33,0,1,1,44
33,0,1,1,45
33,0,1,0,46
33,0,0,1,47
33,0,0,0,48
33,0,0,0,49
33,0,1,0,50
33,0,1,0,51
33,0,1,1,52
33,0,1,1,53
33,0,0,1,54
33,0,1,0,55
33,0,0,1,56
33,0,1,1,57
33,0,0,1,58
33,0,0,1,59
34,0,1,1,0
34,0,1,0,1
34,0,1,1,2
34,0,0,0,3
34,0,1,1,4
34,0,1,1,5
34,0,0,0,6
34,0,0,1,7
34,0,1,1,8
34,0,1,1,9
34,0,0,1,10
34,0,1,1,11
34,0,1,0,12
34,0,1,1,13
34,0,1,0,14
34,0,1,1,15
34,0,1,0,16
34,0,1,0,17
34,0,0,0,18
34,0,1,0,19
34,0,0,0,20
34,0,1,1,21
34,0,1,1,22
34,0,0,0,23
34,0,1,1,24
34,0,1,1,25
34,0,1,1,26
34,0,1,1,27
34,0,1,1,28
34,0,1,1,29
34,0,0,0,30
34,0,0,0,31
34,0,1,1,32
34,0,0,0,33
34,0,0,0,34
34,0,1,1,35
34,0,1,0,36
34,0,0,0,37
34,0,1,1,38
34,0,0,0,39
34,0,1,1,40
34,0,1,1,41
34,0,0,0,42
34,0,1,1,43
34,0,0,0,44
34,0,1,1,45
34,0,1,1,46
34,0,0,0,47
34,0,0,0,48
34,0,1,1,49
34,0,1,0,50
34,0,1,1,51
34,0,1,1,52
34,0,1,0,53
34,0,1,1,54
34,0,0,0,55
34,0,0,0,56
34,0,1,1,57
35,0,0,1,0
35,0,0,0,1
35,0,0,1,2
35,0,1,0,3
35,0,1,1,4
35,0,1,0,5
35,0,0,1,6
35,0,0,1,7
35,0,1,0,8
35,0,0,1,9
35,0,1,1,10
35,0,1,1,11
35,0,0,1,12
35,0,0,1,13
35,0,1,1,14
35,0,1,1,15
35,0,1,1,16
35,0,1,1,17
35,0,1,1,18
35,0,1,1,19
35,0,0,1,20
35,0,0,0,21
35,0,1,1,22
35,0,0,0,23
35,0,1,0,24
35,0,1,1,25
35,0,0,0,26
35,0,1,1,27
35,0,1,0,28
35,0,0,0,29
35,0,1,0,30
35,0,1,1,31
35,0,0,1,32
35,0,0,1,33
35,0,1,1,34
35,0,1,0,35
35,0,1,1,36
35,0,0,0,37
35,0,1,0,38
35,0,1,1,39
35,0,1,1,40
35,0,0,1,41
35,0,0,1,42
35,0,1,0,43
35,0,0,1,44
35,0,0,1,45
35,0,0,1,46
35,0,0,1,47
35,0,0,1,48
35,0,1,0,49
35,0,1,0,50
35,0,1,1,51
35,0,0,1,52
35,0,0,0,53
35,0,1,0,54
35,0,1,1,55
35,0,1,1,56
35,0,1,0,57
35,0,0,0,58
35,0,1,1,59
36,0,1,0,0
36,0,1,1,1
36,0,1,1,2
36,0,1,0,3
36,0,1,1,4
36,0,1,1,5
36,0,1,1,6
36,0,1,0,7
36,0,1,0,8
36,0,0,0,9
36,0,1,1,10
36,0,1,0,11
36,0,1,1,12
36,0,1,1,13
36,0,1,0,14
36,0,0,0,15
36,0,1,1,16
36,0,1,0,17
36,0,1,0,18
36,0,0,0,19
36,0,0,1,20
36,0,0,0,21
36,0,0,0,22
36,0,1,1,23
36,0,0,0,24
36,0,0,0,25
36,0,1,1,26
36,0,1,1,27
36,0,1,1,28
36,0,1,1,29
36,0,1,1,30
36,0,1,1,31
36,0,1,1,32
36,0,1,1,33
36,0,1,0,34
36,0,0,1,35
36,0,1,1,36
36,0,0,0,37
36,0,1,1,38
36,0,1,1,39
36,0,1,1,40
36,0,1,1,41
36,0,1,1,42
36,0,1,1,43
36,0,1,1,44
36,0,1,1,45
36,0,1,0,46
36,0,1,1,47
36,0,0,0,48
36,0,0,0,49
36,0,1,1,50
36,0,1,1,51
36,0,0,0,52
36,0,0,0,53
36,0,1,1,54
36,0,1,1,55
36,0,1,0,56
36,0,1,1,57
36,0,1,1,58
37,0,0,0,0
37,0,1,1,1
37,0,0,0,2
37,0,1,1,3
37,0,1,0,4
37,0,1,0,5
37,0,0,0,6
37,0,1,1,7
37,0,1,1,8
37,0,1,0,9
37,0,0,0,10
37,0,0,0,11
37,0,1,0,12
37,0,1,0,13
37,0,0,1,14
37,0,1,0,15
37,0,0,1,16
37,0,0,1,17
37,0,0,1,18
37,0,1,1,19
37,0,0,0,20
37,0,1,0,21
37,0,1,0,22
37,0,0,0,23
37,0,1,1,24
37,0,0,1,25
37,0,0,1,26
37,0,1,0,27
37,0,1,0,28
37,0,0,1,29
37,0,1,1,30
37,0,1,0,31
37,0,0,0,32
37,0,0,0,33
37,0,0,0,34
37,0,0,1,35
37,0,0,1,36
37,0,0,0,37
37,0,0,0,38
37,0,0,1,39
37,0,1,1,40
37,0,1,0,41
37,0,1,1,42
37,0,1,0,43
37,0,1,1,44
37,0,0,0,45
37,0,1,1,46
37,0,1,1,47
37,0,1,1,48
37,0,1,0,49
37,0,0,0,50
37,0,1,1,51
37,0,1,0,52
37,0,0,0,53
37,0,0,0,54
37,0,0,1,55
37,0,1,0,56
37,0,1,1,57
37,0,0,1,58
37,0,0,1,59
38,0,1,1,0
38,0,1,0,1
38,0,1,1,2
38,0,1,1,3
38,0,1,1,4
38,0,1,0,5
38,0,1,1,6
38,0,1,1,7
38,0,1,1,8
38,0,0,0,9
38,0,0,0,10
38,0,1,1,11
38,0,1,0,12
38,0,1,1,13
38,0,1,1,14
38,0,0,0,15
38,0,0,0,16
38,0,0,0,17
38,0,1,0,18
38,0,1,0,19
38,0,1,1,20
38,0,0,0,21
38,0,0,0,22
38,0,1,1,23
38,0,0,1,24
38,0,1,1,25
38,0,0,0,26
38,0,1,1,27
38,0,1,1,28
38,0,1,1,29
38,0,1,0,30
38,0,0,0,31
38,0,1,1,32
38,0,0,0,33
38,0,1,0,34
38,0,1,1,35
38,0,0,0,36
38,0,0,0,37
38,0,1,1,38
38,0,0,0,39
38,0,0,0,40
38,0,1,1,41
38,0,1,1,42
38,0,0,0,43
38,0,0,0,44
38,0,1,0,45
38,0,0,0,46
38,0,0,0,47
38,0,1,1,48
38,0,1,0,49
38,0,1,1,50
38,0,1,1,51
38,0,1,1,52
38,0,0,0,53
38,0,1,1,54
38,0,1,1,55
38,0,0,1,56
38,0,1,0,57
38,0,1,1,58
38,0,0,1,59
39,0,1,1,0
39,0,0,0,1
39,0,0,0,2
39,0,0,1,3
39,0,0,1,4
39,0,0,0,5
39,0,1,0,6
39,0,0,0,7
39,0,0,0,8
39,0,1,1,9
39,0,0,1,10
39,0,0,1,11
39,0,0,1,12
39,0,0,1,13
39,0,1,0,14
39,0,0,1,15
39,0,1,1,16
39,0,0,1,17
39,0,1,0,18
39,0,1,1,19
39,0,0,1,20
39,0,0,1,21
39,0,1,0,22
39,0,0,1,23
39,0,0,1,24
39,0,1,1,25
39,0,0,0,26
39,0,1,0,27
39,0,1,0,28
39,0,1,0,29
39,0,0,0,30
39,0,1,1,31
39,0,0,0,32
39,0,0,0,33
39,0,1,1,34
39,0,0,0,35
39,0,0,0,36
39,0,0,1,37
39,0,1,1,38
39,0,0,0,39
39,0,0,0,40
39,0,0,1,41
39,0,1,0,42
39,0,1,1,43
39,0,0,0,44
39,0,0,0,45
39,0,0,1,46
39,0,1,0,47
39,0,1,1,48
39,0,1,1,49
39,0,0,0,50
39,0,0,0,51
39,0,0,1,52
39,0,0,0,53
39,0,0,1,54
39,0,0,1,55
39,0,0,1,56
39,0,1,0,57
39,0,0,1,58
40,0,0,0,0
40,0,0,0,1
40,0,1,1,2
40,0,1,1,3
40,0,1,1,4
40,0,1,1,5
40,0,1,1,6
40,0,1,0,7
40,0,1,1,8
40,0,1,0,9
40,0,0,0,10
40,0,1,0,11
40,0,1,1,12
40,0,1,1,13
40,0,1,0,14
40,0,1,1,15
40,0,1,1,16
40,0,0,0,17
40,0,1,1,18
40,0,1,1,19
40,0,1,1,20
40,0,1,1,21
40,0,1,1,22
40,0,1,1,23
40,0,1,1,24
40,0,1,1,25
40,0,0,0,26
40,0,1,1,27
40,0,1,1,28
40,0,1,1,29
40,0,1,0,30
40,0,1,1,31
40,0,1,1,32
40,0,1,1,33
40,0,1,0,34
40,0,1,1,35
40,0,0,0,36
40,0,0,0,37
40,0,1,1,38
40,0,1,1,39
40,0,0,1,40
40,0,1,1,41
40,0,1,1,42
40,0,1,1,43
40,0,1,1,44
40,0,1,1,45
40,0,1,1,46
40,0,1,0,47
40,0,0,1,48
40,0,1,1,49
40,0,1,1,50
40,0,1,1,51
40,0,1,1,52
40,0,1,1,53
40,0,1,1,54
40,0,1,1,55
40,0,1,0,56
40,0,1,1,57
40,0,1,1,58
40,0,1,0,59
41,0,1,1,0
41,0,1,1,1
41,0,1,1,2
41,0,1,1,3
41,0,1,1,4
41,0,1,1,5
41,0,0,1,6
41,0,1,1,7
41,0,1,1,8
41,0,0,0,9
41,0,1,1,10
41,0,1,0,11
41,0,0,1,12
41,0,1,1,13
41,0,0,1,14
41,0,0,1,15
41,0,0,1,16
41,0,0,1,17
41,0,0,1,18
41,0,0,1,19
41,0,1,0,20
41,0,0,1,21
41,0,0,1,22
41,0,1,1,23
41,0,1,0,24
41,0,1,1,25
41,0,1,0,26
41,0,0,0,27
41,0,0,1,28
41,0,0,0,29
41,0,0,1,30
41,0,0,1,31
41,0,1,0,32
41,0,1,1,33
41,0,1,0,34
41,0,1,0,35
41,0,1,0,36
41,0,1,1,37
41,0,1,0,38
41,0,1,1,39
41,0,1,1,40
41,0,1,1,41
41,0,1,0,42
41,0,1,0,43
41,0,1,1,44
41,0,0,1,45
41,0,1,1,46
41,0,1,0,47
41,0,1,1,48
41,0,0,0,49
41,0,0,1,50
41,0,1,0,51
41,0,1,1,52
41,0,1,1,53
41,0,0,1,54
41,0,1,0,55
41,0,0,1,56
41,0,0,1,57
41,0,1,1,58
41,0,1,0,59
42,0,1,1,0
42,0,1,1,1
42,0,0,0,2
42,0,1,1,3
42,0,1,1,4
42,0,0,0,5
42,0,1,1,6
42,0,1,0,7
42,0,1,0,8
42,0,1,1,9
42,0,0,0,10
42,0,0,0,11
42,0,1,1,12
42,0,1,1,13
42,0,1,1,14
42,0,1,0,15
42,0,1,1,16
42,0,1,1,17
42,0,1,1,18
42,0,0,1,19
42,0,1,1,20
42,0,1,1,21
42,0,1,1,22
42,0,1,0,23
42,0,1,1,24
42,0,0,0,25
42,0,1,0,26
42,0,1,1,27
42,0,1,1,28
42,0,1,1,29
42,0,1,1,30
42,0,1,0,31
42,0,1,1,32
42,0,1,1,33
42,0,1,1,34
42,0,1,1,35
42,0,0,0,36
42,0,1,1,37
42,0,1,0,38
42,0,1,1,39
42,0,1,1,40
42,0,1,1,41
42,0,1,1,42
42,0,1,1,43
42,0,1,1,44
42,0,1,0,45
42,0,1,1,46
42,0,1,1,47
42,0,1,0,48
42,0,0,0,49
42,0,1,1,50
42,0,1,1,51
42,0,0,0,52
42,0,1,0,53
42,0,0,0,54
42,0,1,1,55
42,0,1,0,56
42,0,1,0,57
42,0,1,1,58
42,0,1,1,59
43,0,0,0,0
43,0,1,1,1
43,0,1,1,2
43,0,0,1,3
43,0,0,0,4
43,0,1,0,5
43,0,0,1,6
43,0,1,1,7
43,0,0,1,8
43,0,1,0,9
43,0,0,0,10
43,0,0,0,11
43,0,0,0,12
43,0,1,0,13
43,0,0,1,14
43,0,0,0,15
43,0,1,0,16
43,0,0,1,17
43,0,1,0,18
43,0,1,0,19
43,0,0,1,20
43,0,1,1,21
43,0,0,1,22
43,0,1,0,23
43,0,0,1,24
43,0,0,1,25
43,0,0,1,26
43,0,0,1,27
43,0,0,1,28
43,0,0,0,29
43,0,1,1,30
43,0,0,1,31
43,0,1,1,32
43,0,0,1,33
43,0,0,1,34
43,0,1,0,35
43,0,0,1,36
43,0,1,1,37
43,0,1,1,38
43,0,0,0,39
43,0,0,0,40
43,0,0,0,41
43,0,0,0,42
43,0,1,1,43
43,0,1,0,44
43,0,1,1,45
43,0,0,1,46
43,0,0,0,47
43,0,0,1,48
43,0,1,0,49
43,0,0,0,50
43,0,0,1,51
43,0,1,0,52
43,0,0,1,53
43,0,0,1,54
43,0,0,0,55
43,0,0,0,56
43,0,0,1,57
43,0,0,0,58
43,0,0,0,59
44,0,0,0,0
44,0,1,1,1
44,0,1,1,2
44,0,1,1,3
44,0,1,1,4
44,0,1,1,5
44,0,0,0,6
44,0,0,0,7
44,0,0,0,8
44,0,0,0,9
44,0,1,1,10
44,0,1,1,11
44,0,1,0,12
44,0,1,1,13
44,0,1,1,14
44,0,1,1,15
44,0,0,0,16
44,0,0,0,17
44,0,0,0,18
44,0,0,0,19
44,0,1,0,20
44,0,1,1,21
44,0,0,0,22
44,0,1,0,23
44,0,0,0,24
44,0,1,1,25
44,0,0,0,26
44,0,1,1,27
44,0,1,1,28
44,0,1,1,29
44,0,1,1,30
44,0,1,1,31
44,0,1,1,32
44,0,0,1,33
44,0,1,1,34
44,0,0,0,35
44,0,0,1,36
44,0,0,0,37
44,0,0,0,38
44,0,0,0,39
44,0,1,1,40
44,0,0,1,41
44,0,1,1,42
44,0,1,1,43
44,0,0,0,44
44,0,1,0,45
44,0,1,1,46
44,0,1,1,47
44,0,0,0,48
44,0,1,0,49
44,0,1,1,50
44,0,1,0,51
44,0,1,1,52
44,0,1,1,53
44,0,0,1,54
44,0,0,0,55
44,0,1,0,56
44,0,0,1,57
44,0,1,1,58
45,0,0,1,0
45,0,1,1,1
45,0,1,0,2
45,0,1,1,3
45,0,1,0,4
45,0,1,0,5
45,0,1,1,6
45,0,1,0,7
45,0,1,0,8
45,0,1,0,9
45,0,1,1,10
45,0,1,1,11
45,0,1,1,12
45,0,1,1,13
45,0,1,0,14
45,0,1,1,15
45,0,0,0,16
45,0,0,1,17
45,0,0,1,18
45,0,1,1,19
45,0,1,0,20
45,0,0,1,21
45,0,0,0,22
45,0,0,1,23
45,0,0,0,24
45,0,1,0,25
45,0,0,0,26
45,0,1,1,27
45,0,0,1,28
45,0,1,0,29
45,0,1,0,30
45,0,1,0,31
45,0,1,1,32
45,0,0,0,33
45,0,1,1,34
45,0,1,0,35
45,0,1,0,36
45,0,1,0,37
45,0,1,1,38
45,0,1,1,39
45,0,0,1,40
45,0,1,1,41
45,0,1,1,42
45,0,1,1,43
45,0,0,0,44
45,0,1,1,45
45,0,1,1,46
45,0,1,0,47
45,0,1,0,48
45,0,1,0,49
45,0,1,0,50
45,0,1,0,51
45,0,1,0,52
45,0,1,1,53
45,0,1,1,54
45,0,1,1,55
45,0,1,0,56
45,0,1,0,57
45,0,1,0,58
45,0,1,1,59
46,0,0,0,0
46,0,1,1,1
46,0,0,1,2
46,0,1,1,3
46,0,1,0,4
46,0,1,0,5
46,0,1,1,6
46,0,1,1,7
46,0,1,1,8
46,0,1,1,9
46,0,1,0,10
46,0,1,1,11
46,0,1,1,12
46,0,1,1,13
46,0,1,0,14
46,0,0,0,15
46,0,0,0,16
46,0,0,0,17
46,0,0,0,18
46,0,1,0,19
46,0,1,0,20
46,0,1,1,21
46,0,1,1,22
46,0,1,0,23
46,0,1,1,24
46,0,1,1,25
46,0,1,1,26
46,0,1,1,27
46,0,1,1,28
46,0,1,1,29
46,0,1,1,30
46,0,1,1,31
46,0,1,1,32
46,0,1,1,33
46,0,0,0,34
46,0,1,0,35
46,0,1,1,36
46,0,1,1,37
46,0,1,1,38
46,0,1,0,39
46,0,1,1,40
46,0,1,1,41
46,0,1,1,42
46,0,0,0,43
46,0,1,1,44
46,0,0,1,45
46,0,0,1,46
46,0,1,1,47
46,0,0,0,48
46,0,0,0,49
46,0,0,0,50
46,0,1,1,51
46,0,1,1,52
46,0,1,0,53
46,0,1,1,54
46,0,1,1,55
46,0,1,1,56
46,0,0,0,57
46,0,1,1,58
47,0,1,1,0
47,0,0,0,1
47,0,1,1,2
47,0,0,0,3
47,0,0,0,4
47,0,0,0,5
47,0,1,0,6
47,0,1,1,7
47,0,0,1,8
47,0,0,1,9
47,0,0,1,10
47,0,0,1,11
47,0,0,0,12
47,0,1,1,13
47,0,1,1,14
47,0,1,1,15
47,0,1,0,16
47,0,1,0,17
47,0,1,0,18
47,0,1,1,19
47,0,1,1,20
47,0,0,0,21
47,0,0,0,22
