subj,states,choices,rewards,trial
114,0,1,1,57
114,0,1,0,58
115,0,1,1,0
115,0,0,0,1
115,0,1,1,2
115,0,0,1,3
115,0,1,1,4
115,0,0,0,5
115,0,0,1,6
115,0,0,0,7
115,0,0,1,8
115,0,0,1,9
115,0,1,1,10
115,0,0,0,11
115,0,1,0,12
115,0,1,0,13
115,0,1,1,14
115,0,1,1,15
115,0,1,1,16
115,0,1,1,17
115,0,1,1,18
115,0,1,0,19
115,0,0,0,20
115,0,0,0,21
115,0,0,1,22
115,0,0,1,23
115,0,0,1,24
115,0,0,0,25
115,0,1,0,26
115,0,1,0,27
115,0,1,1,28
115,0,1,1,29
115,0,0,0,30
115,0,1,0,31
115,0,0,0,32
115,0,0,0,33
115,0,0,1,34
115,0,1,0,35
115,0,1,0,36
115,0,0,1,37
115,0,0,1,38
115,0,1,1,39
115,0,0,0,40
115,0,1,1,41
115,0,1,1,42
115,0,0,1,43
115,0,1,1,44
115,0,0,0,45
115,0,0,0,46
115,0,0,0,47
115,0,1,1,48
115,0,0,0,49
115,0,0,0,50
115,0,0,1,51
115,0,0,1,52
115,0,1,1,53
115,0,0,1,54
115,0,1,0,55
115,0,0,1,56
115,0,0,1,57
115,0,0,1,58
116,0,1,1,0
116,0,1,0,1
116,0,1,1,2
116,0,1,1,3
116,0,1,0,4
116,0,1,1,5
116,0,1,1,6
116,0,1,0,7
116,0,1,1,8
116,0,1,0,9
116,0,1,0,10
116,0,1,1,11
116,0,1,1,12
116,0,1,1,13
116,0,1,1,14
116,0,1,1,15
116,0,1,1,16
116,0,1,1,17
116,0,1,1,18
116,0,1,1,19
116,0,1,0,20
116,0,0,1,21
116,0,1,1,22
116,0,1,1,23
116,0,1,1,24
116,0,1,1,25
116,0,0,0,26
116,0,1,1,27
116,0,1,1,28
116,0,1,1,29
117,0,1,0,0
117,0,0,0,1
117,0,1,0,2
117,0,1,1,3
117,0,1,0,4
117,0,1,1,5
117,0,0,0,6
117,0,1,1,7
117,0,1,1,8
117,0,0,1,9
117,0,1,0,10
117,0,1,0,11
117,0,0,1,12
117,0,1,0,13
117,0,1,1,14
117,0,1,1,15
117,0,1,1,16
117,0,1,1,17
117,0,1,1,18
117,0,1,1,19
117,0,1,1,20
117,0,1,0,21
117,0,1,0,22
117,0,0,1,23
117,0,1,1,24
117,0,0,1,25
117,0,0,1,26
117,0,1,1,27
117,0,1,0,28
117,0,1,0,29
118,0,0,0,0
118,0,0,0,1
118,0,1,0,2
118,0,1,1,3
118,0,1,1,4
118,0,1,1,5
118,0,1,1,6
118,0,1,1,7
118,0,1,1,8
118,0,1,1,9
118,0,1,1,10
118,0,0,0,11
118,0,1,1,12
118,0,1,1,13
118,0,1,1,14
118,0,0,0,15
118,0,1,1,16
118,0,0,1,17
118,0,1,0,18
118,0,0,0,19
118,0,1,1,20
118,0,1,0,21
118,0,0,0,22
118,0,1,0,23
118,0,0,0,24
118,0,0,1,25
118,0,0,0,26
118,0,1,1,27
118,0,0,1,28
118,0,0,0,29
119,0,1,1,0
119,0,1,1,1
119,0,1,1,2
119,0,0,0,3
119,0,1,1,4
119,0,0,1,5
119,0,0,1,6
119,0,1,0,7
119,0,0,1,8
119,0,0,1,9
119,0,1,0,10
119,0,1,1,11
119,0,1,1,12
119,0,0,1,13
119,0,1,0,14
119,0,0,1,15
119,0,1,1,16
119,0,0,1,17
119,0,0,0,18
119,0,0,1,19
119,0,1,0,20
119,0,0,1,21
119,0,0,0,22
119,0,1,0,23
119,0,0,0,24
119,0,0,1,25
119,0,1,0,26
119,0,1,1,27
119,0,0,0,28
119,0,0,0,29
120,0,1,1,0
120,0,1,0,1
120,0,1,1,2
120,0,1,1,3
120,0,0,0,4
120,0,1,1,5
120,0,1,1,6
120,0,1,1,7
120,0,1,1,8
120,0,1,1,9
120,0,1,1,10
120,0,1,1,11
120,0,1,1,12
120,0,1,1,13
120,0,1,0,14
120,0,1,0,15
120,0,1,1,16
120,0,0,0,17
120,0,1,1,18
120,0,1,1,19
120,0,1,1,20
120,0,1,1,21
120,0,1,1,22
120,0,0,0,23
120,0,0,1,24
120,0,1,1,25
120,0,1,1,26
120,0,0,0,27
120,0,1,1,28
120,0,1,0,29
121,0,0,0,0
121,0,0,0,1
121,0,0,0,2
121,0,1,1,3
121,0,0,0,4
121,0,0,0,5
121,0,1,1,6
121,0,0,1,7
121,0,0,1,8
121,0,0,1,9
121,0,0,0,10
121,0,1,0,11
121,0,0,0,12
121,0,0,1,13
121,0,0,1,14
121,0,0,0,15
121,0,0,0,16
121,0,0,0,17
121,0,0,0,18
121,0,0,0,19
121,0,0,1,20
121,0,0,1,21
121,0,0,0,22
121,0,0,0,23
121,0,0,1,24
121,0,0,1,25
121,0,0,1,26
121,0,0,1,27
121,0,1,1,28
121,0,0,1,29
122,0,0,1,0
122,0,0,0,1
122,0,0,0,2
122,0,1,1,3
122,0,1,1,4
122,0,1,1,5
122,0,1,1,6
122,0,1,1,7
122,0,0,0,8
122,0,1,1,9
122,0,1,1,10
122,0,1,1,11
122,0,1,1,12
122,0,1,1,13
122,0,1,1,14
122,0,1,1,15
122,0,0,0,16
122,0,1,0,17
122,0,0,0,18
122,0,0,0,19
122,0,0,0,20
122,0,0,1,21
122,0,1,1,22
122,0,1,0,23
122,0,1,1,24
122,0,1,0,25
122,0,0,0,26
122,0,1,1,27
123,0,1,1,0
123,0,1,1,1
123,0,0,1,2
123,0,1,0,3
123,0,1,0,4
123,0,1,0,5
123,0,0,0,6
123,0,0,1,7
123,0,0,0,8
123,0,1,1,9
123,0,1,1,10
123,0,0,0,11
123,0,0,1,12
123,0,1,0,13
123,0,1,0,14
123,0,0,1,15
123,0,0,1,16
123,0,0,0,17
123,0,0,0,18
123,0,0,0,19
123,0,0,1,20
123,0,0,0,21
123,0,1,1,22
123,0,1,1,23
123,0,0,1,24
123,0,0,1,25
123,0,1,0,26
123,0,0,1,27
123,0,0,0,28
124,0,0,0,0
124,0,1,1,1
124,0,1,1,2
124,0,1,1,3
124,0,1,1,4
124,0,1,1,5
124,0,1,1,6
124,0,1,1,7
124,0,1,1,8
124,0,1,1,9
124,0,1,1,10
124,0,1,1,11
124,0,1,0,12
124,0,1,1,13
124,0,1,1,14
124,0,1,1,15
124,0,1,1,16
124,0,1,0,17
124,0,1,0,18
124,0,1,1,19
124,0,1,1,20
124,0,1,1,21
124,0,1,1,22
124,0,1,1,23
124,0,1,1,24
124,0,1,0,25
124,0,1,1,26
124,0,0,1,27
124,0,1,1,28
124,0,1,0,29
124,0,1,1,30
124,0,1,1,31
124,0,0,0,32
124,0,1,1,33
124,0,1,1,34
124,0,1,1,35
124,0,1,1,36
124,0,1,1,37
124,0,1,0,38
124,0,1,1,39
124,0,1,0,40
124,0,1,1,41
124,0,1,1,42
124,0,1,1,43
124,0,1,1,44
124,0,1,0,45
124,0,1,1,46
124,0,1,1,47
124,0,1,1,48
124,0,1,1,49
124,0,1,0,50
124,0,1,1,51
124,0,1,0,52
124,0,1,1,53
124,0,1,1,54
124,0,1,1,55
124,0,1,1,56
124,0,1,1,57
124,0,1,1,58
125,0,1,1,0
125,0,0,0,1
125,0,0,1,2
125,0,0,1,3
125,0,0,0,4
125,0,0,0,5
125,0,0,1,6
125,0,0,1,7
125,0,0,1,8
125,0,1,0,9
125,0,1,0,10
125,0,1,0,11
125,0,0,0,12
125,0,0,0,13
125,0,0,0,14
125,0,0,1,15
125,0,0,1,16
125,0,0,0,17
125,0,0,0,18
125,0,0,1,19
125,0,0,1,20
125,0,0,0,21
125,0,1,1,22
125,0,1,0,23
125,0,0,1,24
125,0,1,1,25
125,0,1,1,26
125,0,1,0,27
125,0,0,0,28
125,0,1,0,29
125,0,0,1,30
125,0,0,1,31
125,0,0,0,32
125,0,0,0,33
125,0,0,0,34
125,0,0,0,35
125,0,0,1,36
125,0,0,0,37
125,0,0,0,38
125,0,1,1,39
125,0,1,0,40
125,0,1,1,41
125,0,1,1,42
125,0,0,0,43
125,0,1,0,44
125,0,1,0,45
125,0,0,0,46
125,0,0,0,47
125,0,1,1,48
125,0,1,1,49
125,0,1,0,50
125,0,0,1,51
125,0,0,1,52
125,0,0,1,53
125,0,0,0,54
125,0,1,1,55
125,0,0,0,56
125,0,0,1,57
125,0,0,0,58
125,0,1,1,59
126,0,1,0,0
126,0,1,1,1
126,0,0,0,2
126,0,1,1,3
126,0,1,1,4
126,0,1,1,5
126,0,0,0,6
126,0,0,0,7
126,0,1,0,8
126,0,1,1,9
126,0,0,0,10
126,0,1,1,11
126,0,1,0,12
126,0,0,0,13
126,0,0,0,14
126,0,1,1,15
126,0,1,1,16
126,0,1,1,17
126,0,1,1,18
126,0,0,1,19
126,0,1,1,20
126,0,1,0,21
126,0,1,1,22
126,0,0,0,23
126,0,1,1,24
126,0,1,1,25
126,0,1,1,26
126,0,1,1,27
126,0,0,0,28
126,0,0,0,29
126,0,0,1,30
126,0,0,0,31
126,0,0,0,32
126,0,1,1,33
126,0,0,0,34
126,0,1,0,35
126,0,1,1,36
126,0,1,1,37
126,0,1,1,38
126,0,1,1,39
126,0,1,1,40
126,0,0,0,41
126,0,1,1,42
126,0,1,0,43
126,0,1,1,44
126,0,1,1,45
126,0,0,0,46
126,0,0,0,47
126,0,1,1,48
126,0,1,1,49
126,0,0,0,50
126,0,1,1,51
126,0,0,1,52
126,0,1,1,53
126,0,1,0,54
126,0,1,1,55
126,0,0,0,56
126,0,1,0,57
126,0,1,1,58
127,0,1,1,0
127,0,0,0,1
127,0,1,0,2
127,0,1,1,3
127,0,0,0,4
127,0,0,1,5
127,0,1,1,6
127,0,0,0,7
127,0,1,1,8
127,0,0,0,9
127,0,1,0,10
127,0,1,0,11
127,0,0,1,12
127,0,0,0,13
127,0,0,0,14
127,0,1,0,15
127,0,1,1,16
127,0,1,1,17
127,0,0,1,18
127,0,1,0,19
127,0,0,0,20
127,0,0,0,21
127,0,1,0,22
127,0,0,1,23
127,0,1,0,24
127,0,0,0,25
127,0,0,1,26
127,0,0,1,27
127,0,0,1,28
127,0,0,1,29
127,0,0,0,30
127,0,1,0,31
127,0,0,0,32
127,0,0,0,33
127,0,0,1,34
127,0,1,1,35
127,0,1,0,36
127,0,0,1,37
127,0,0,1,38
127,0,0,1,39
127,0,1,0,40
127,0,0,1,41
127,0,1,1,42
127,0,1,0,43
127,0,1,1,44
127,0,1,0,45
127,0,0,0,46
127,0,0,1,47
127,0,1,1,48
127,0,1,0,49
127,0,1,0,50
127,0,0,1,51
127,0,0,0,52
127,0,0,1,53
127,0,0,0,54
127,0,0,1,55
127,0,0,0,56
127,0,1,1,57
128,0,0,0,0
128,0,1,1,1
128,0,1,0,2
128,0,1,0,3
128,0,1,1,4
128,0,1,1,5
128,0,1,1,6
128,0,0,0,7
128,0,1,1,8
128,0,0,0,9
128,0,1,1,10
128,0,1,1,11
128,0,1,0,12
128,0,1,1,13
128,0,1,1,14
128,0,0,0,15
128,0,1,1,16
128,0,1,0,17
128,0,1,1,18
128,0,1,1,19
128,0,0,0,20
128,0,1,1,21
128,0,1,1,22
128,0,1,1,23
128,0,1,1,24
128,0,0,0,25
128,0,1,1,26
128,0,1,1,27
128,0,1,1,28
128,0,1,1,29
129,0,0,1,0
129,0,1,1,1
129,0,1,1,2
129,0,1,0,3
129,0,0,0,4
129,0,0,0,5
129,0,1,0,6
129,0,1,1,7
129,0,1,0,8
129,0,1,1,9
129,0,1,0,10
129,0,0,1,11
129,0,1,0,12
129,0,1,1,13
129,0,1,0,14
129,0,0,0,15
129,0,1,0,16
129,0,1,1,17
129,0,1,0,18
129,0,1,0,19
129,0,1,0,20
129,0,1,1,21
129,0,1,1,22
129,0,1,0,23
129,0,1,0,24
129,0,1,0,25
129,0,1,1,26
129,0,0,0,27
129,0,0,0,28
129,0,0,0,29
130,0,0,1,0
130,0,1,1,1
130,0,1,1,2
130,0,0,0,3
130,0,1,0,4
130,0,1,1,5
130,0,1,1,6
130,0,1,1,7
130,0,1,1,8
130,0,1,1,9
130,0,1,1,10
130,0,1,1,11
130,0,1,1,12
130,0,0,0,13
130,0,1,1,14
130,0,1,1,15
130,0,0,0,16
130,0,1,1,17
130,0,1,1,18
130,0,1,1,19
130,0,0,0,20
130,0,0,0,21
130,0,1,1,22
130,0,1,1,23
130,0,0,0,24
130,0,1,1,25
130,0,1,1,26
130,0,1,1,27
130,0,1,0,28
130,0,1,1,29
131,0,0,1,0
131,0,0,1,1
131,0,1,0,2
131,0,1,0,3
131,0,1,0,4
131,0,1,1,5
131,0,1,0,6
131,0,0,0,7
131,0,1,0,8
131,0,1,1,9
131,0,1,0,10
131,0,0,1,11
131,0,1,1,12
131,0,0,1,13
131,0,1,1,14
131,0,1,1,15
131,0,0,0,16
131,0,0,1,17
131,0,1,1,18
131,0,1,0,19
131,0,1,1,20
131,0,1,0,21
131,0,0,0,22
131,0,0,1,23
131,0,0,1,24
131,0,0,0,25
131,0,1,0,26
131,0,0,0,27
131,0,0,1,28
131,0,0,0,29
132,0,1,1,0
132,0,1,0,1
132,0,0,0,2
132,0,1,0,3
132,0,1,1,4
132,0,1,1,5
132,0,0,0,6
132,0,0,0,7
132,0,1,1,8
132,0,1,0,9
132,0,1,1,10
132,0,1,1,11
132,0,1,1,12
132,0,1,1,13
132,0,1,1,14
132,0,1,1,15
132,0,1,1,16
132,0,1,0,17
132,0,1,1,18
132,0,1,0,19
132,0,1,1,20
132,0,1,1,21
132,0,1,1,22
132,0,1,1,23
132,0,1,1,24
132,0,1,1,25
132,0,1,1,26
132,0,1,1,27
132,0,1,0,28
132,0,1,1,29
133,0,1,0,0
133,0,1,1,1
133,0,0,0,2
133,0,1,1,3
133,0,1,0,4
133,0,0,1,5
133,0,1,1,6
133,0,0,0,7
133,0,1,1,8
133,0,0,0,9
133,0,1,1,10
133,0,1,0,11
133,0,1,1,12
133,0,1,0,13
133,0,0,1,14
133,0,1,0,15
133,0,1,1,16
133,0,1,1,17
133,0,0,1,18
133,0,1,1,19
133,0,0,1,20
133,0,1,1,21
133,0,0,1,22
133,0,0,1,23
133,0,0,1,24
133,0,1,0,25
133,0,0,0,26
133,0,1,1,27
133,0,1,1,28
133,0,0,1,29
134,0,1,0,0
134,0,0,0,1
134,0,1,1,2
134,0,1,1,3
134,0,1,1,4
134,0,1,0,5
134,0,1,1,6
134,0,1,1,7
134,0,1,1,8
134,0,1,1,9
134,0,1,1,10
134,0,1,1,11
134,0,0,0,12
134,0,1,0,13
134,0,1,0,14
134,0,1,1,15
134,0,1,1,16
134,0,1,1,17
134,0,1,1,18
134,0,1,1,19
134,0,1,1,20
134,0,1,1,21
134,0,1,1,22
134,0,1,0,23
134,0,1,1,24
134,0,1,1,25
134,0,1,1,26
134,0,1,1,27
134,0,1,0,28
134,0,1,1,29
135,0,0,0,0
135,0,1,1,1
135,0,1,0,2
135,0,1,1,3
135,0,1,1,4
135,0,1,1,5
135,0,1,1,6
135,0,1,1,7
135,0,0,1,8
135,0,0,0,9
135,0,0,1,10
135,0,0,1,11
135,0,0,1,12
135,0,0,1,13
135,0,0,1,14
135,0,0,1,15
135,0,1,1,16
135,0,1,0,17
135,0,1,1,18
135,0,0,1,19
135,0,1,0,20
135,0,1,0,21
135,0,1,1,22
135,0,0,1,23
135,0,0,1,24
135,0,0,1,25
135,0,1,1,26
135,0,0,1,27
135,0,0,0,28
136,0,1,1,0
136,0,1,1,1
136,0,1,0,2
136,0,1,1,3
136,0,1,1,4
136,0,1,1,5
136,0,1,0,6
136,0,1,0,7
136,0,1,1,8
136,0,1,1,9
136,0,1,1,10
136,0,1,1,11
136,0,1,0,12
136,0,1,0,13
136,0,1,1,14
136,0,1,1,15
136,0,1,1,16
136,0,1,1,17
136,0,1,1,18
136,0,1,0,19
136,0,1,1,20
136,0,1,1,21
136,0,1,1,22
136,0,1,1,23
136,0,1,1,24
136,0,1,1,25
136,0,1,1,26
136,0,1,1,27
136,0,1,1,28
136,0,0,1,29
137,0,1,1,0
137,0,1,0,1
137,0,1,1,2
137,0,1,1,3
137,0,1,1,4
137,0,1,0,5
137,0,1,1,6
137,0,1,1,7
137,0,0,1,8
137,0,1,1,9
137,0,1,1,10
137,0,1,1,11
137,0,1,1,12
137,0,1,0,13
137,0,1,1,14
137,0,1,0,15
137,0,1,1,16
137,0,1,1,17
137,0,1,1,18
137,0,1,1,19
137,0,1,1,20
137,0,1,1,21
137,0,1,0,22
137,0,1,1,23
137,0,1,1,24
137,0,1,1,25
137,0,1,1,26
137,0,1,1,27
137,0,1,0,28
137,0,1,1,29
138,0,1,1,0
138,0,1,1,1
138,0,1,0,2
138,0,1,0,3
138,0,1,1,4
138,0,1,0,5
138,0,1,0,6
138,0,1,0,7
138,0,0,0,8
138,0,1,0,9
138,0,1,1,10
138,0,1,0,11
138,0,1,0,12
138,0,1,0,13
138,0,1,0,14
138,0,1,1,15
138,0,1,1,16
138,0,1,1,17
138,0,1,1,18
138,0,1,0,19
138,0,1,0,20
138,0,1,1,21
138,0,1,0,22
138,0,1,1,23
138,0,1,1,24
138,0,1,1,25
138,0,0,0,26
138,0,1,1,27
138,0,0,0,28
138,0,1,0,29
139,0,0,0,0
139,0,1,0,1
139,0,1,1,2
139,0,1,0,3
139,0,0,0,4
139,0,1,1,5
139,0,1,1,6
139,0,1,1,7
139,0,0,0,8
139,0,1,1,9
139,0,1,1,10
139,0,1,0,11
139,0,0,0,12
139,0,1,1,13
139,0,0,0,14
139,0,0,0,15
139,0,1,1,16
139,0,1,1,17
139,0,1,1,18
139,0,1,0,19
139,0,1,0,20
139,0,1,1,21
139,0,1,1,22
139,0,1,1,23
139,0,1,0,24
139,0,1,1,25
139,0,1,1,26
139,0,1,1,27
139,0,1,1,28
139,0,1,1,29
140,0,0,0,0
140,0,1,1,1
140,0,0,1,2
140,0,0,0,3
140,0,1,1,4
140,0,1,0,5
140,0,0,1,6
140,0,0,0,7
140,0,0,1,8
140,0,1,0,9
140,0,0,1,10
140,0,1,1,11
140,0,0,0,12
140,0,0,0,13
140,0,1,0,14
140,0,1,0,15
140,0,0,1,16
140,0,1,0,17
140,0,1,0,18
140,0,1,0,19
140,0,1,1,20
140,0,0,0,21
140,0,0,1,22
140,0,1,0,23
140,0,0,0,24
140,0,0,0,25
140,0,1,0,26
140,0,1,1,27
140,0,1,1,28
140,0,1,1,29
141,0,1,0,0
141,0,1,1,1
141,0,1,1,2
141,0,1,1,3
141,0,1,1,4
141,0,1,1,5
141,0,1,0,6
141,0,1,1,7
141,0,1,0,8
141,0,1,0,9
141,0,1,0,10
141,0,1,0,11
141,0,1,0,12
141,0,1,1,13
141,0,0,0,14
141,0,1,0,15
141,0,1,0,16
141,0,1,0,17
141,0,1,0,18
141,0,1,1,19
141,0,1,0,20
141,0,1,0,21
141,0,1,0,22
141,0,1,1,23
141,0,1,0,24
141,0,1,1,25
141,0,1,1,26
141,0,1,1,27
141,0,1,1,28
141,0,1,1,29
142,0,1,0,0
142,0,1,1,1
142,0,1,1,2
142,0,1,1,3
142,0,1,0,4
142,0,1,1,5
142,0,1,1,6
142,0,1,1,7
142,0,1,1,8
142,0,1,1,9
142,0,1,1,10
142,0,0,0,11
142,0,0,0,12
142,0,1,1,13
142,0,1,0,14
142,0,1,1,15
142,0,1,0,16
142,0,0,1,17
142,0,1,0,18
142,0,0,0,19
142,0,0,0,20
142,0,0,0,21
142,0,0,0,22
142,0,0,0,23
142,0,1,1,24
142,0,1,1,25
142,0,1,0,26
142,0,1,1,27
142,0,1,1,28
142,0,1,1,29
142,0,1,1,30
142,0,1,1,31
142,0,0,0,32
142,0,1,0,33
142,0,1,1,34
142,0,1,1,35
142,0,1,1,36
142,0,1,1,37
142,0,0,0,38
142,0,1,1,39
142,0,0,1,40
142,0,1,1,41
142,0,1,1,42
142,0,1,1,43
142,0,0,1,44
142,0,1,1,45
142,0,0,0,46
142,0,1,1,47
142,0,1,1,48
142,0,1,1,49
142,0,1,1,50
142,0,1,1,51
142,0,1,1,52
142,0,1,0,53
142,0,1,1,54
142,0,1,1,55
142,0,1,1,56
142,0,1,1,57
142,0,1,0,58
143,0,0,0,0
143,0,1,0,1
143,0,1,1,2
143,0,1,1,3
143,0,1,0,4
143,0,0,1,5
143,0,1,0,6
143,0,0,1,7
143,0,1,1,8
143,0,0,1,9
143,0,0,1,10
143,0,1,1,11
143,0,1,1,12
143,0,1,0,13
143,0,0,1,14
143,0,1,1,15
143,0,1,1,16
143,0,1,1,17
143,0,0,1,18
143,0,0,0,19
143,0,1,1,20
143,0,0,1,21
143,0,1,0,22
143,0,1,1,23
143,0,1,0,24
143,0,1,0,25
143,0,1,1,26
143,0,1,0,27
143,0,0,0,28
143,0,1,1,29
143,0,1,1,30
143,0,1,1,31
143,0,1,1,32
143,0,0,1,33
143,0,0,0,34
143,0,0,1,35
143,0,1,0,36
143,0,0,0,37
143,0,1,1,38
143,0,1,0,39
143,0,1,0,40
143,0,1,0,41
143,0,1,0,42
143,0,1,1,43
143,0,1,0,44
143,0,0,1,45
143,0,0,0,46
143,0,1,0,47
143,0,1,1,48
143,0,1,0,49
143,0,1,0,50
143,0,1,1,51
143,0,0,1,52
143,0,1,0,53
143,0,0,0,54
143,0,0,1,55
143,0,1,1,56
143,0,1,1,57
143,0,0,0,58
143,0,1,0,59
144,0,1,0,0
144,0,1,1,1
144,0,1,1,2
144,0,1,0,3
144,0,1,1,4
144,0,1,1,5
144,0,1,0,6
144,0,1,1,7
144,0,1,1,8
144,0,1,1,9
144,0,1,1,10
144,0,1,1,11
144,0,1,1,12
144,0,1,0,13
144,0,1,1,14
144,0,1,1,15
144,0,1,1,16
144,0,1,1,17
144,0,1,1,18
144,0,1,1,19
144,0,1,1,20
144,0,1,1,21
144,0,1,1,22
144,0,0,0,23
144,0,0,0,24
144,0,0,0,25
144,0,1,1,26
144,0,1,1,27
144,0,1,1,28
144,0,1,1,29
144,0,1,0,30
144,0,1,1,31
144,0,1,1,32
144,0,1,0,33
144,0,1,1,34
144,0,1,1,35
144,0,1,1,36
144,0,1,1,37
144,0,1,1,38
144,0,1,0,39
144,0,0,1,40
144,0,1,1,41
144,0,1,0,42
144,0,1,0,43
144,0,1,1,44
144,0,1,1,45
144,0,1,1,46
144,0,1,1,47
144,0,1,0,48
144,0,1,1,49
144,0,1,1,50
144,0,1,1,51
144,0,1,1,52
144,0,1,0,53
144,0,1,1,54
144,0,1,1,55
144,0,0,0,56
144,0,1,1,57
144,0,1,1,58
144,0,1,1,59
145,0,0,1,0
145,0,0,1,1
145,0,0,1,2
145,0,1,1,3
145,0,0,1,4
145,0,1,1,5
145,0,0,1,6
145,0,0,1,7
145,0,0,1,8
145,0,1,1,9
145,0,0,0,10
145,0,0,1,11
145,0,0,1,12
145,0,0,1,13
145,0,0,1,14
145,0,0,0,15
145,0,0,1,16
145,0,0,0,17
145,0,1,0,18
145,0,1,1,19
145,0,0,1,20
145,0,0,1,21
145,0,0,0,22
145,0,0,0,23
145,0,1,0,24
145,0,0,1,25
145,0,0,0,26
145,0,0,0,27
145,0,0,0,28
145,0,0,0,29
145,0,0,0,30
145,0,0,0,31
145,0,0,1,32
145,0,0,0,33
145,0,0,0,34
145,0,0,0,35
145,0,0,0,36
145,0,1,0,37
145,0,0,1,38
145,0,0,1,39
145,0,1,0,40
145,0,1,1,41
145,0,0,1,42
145,0,1,1,43
145,0,0,1,44
145,0,0,1,45
145,0,0,1,46
145,0,1,0,47
145,0,1,0,48
145,0,0,1,49
145,0,1,1,50
145,0,0,0,51
145,0,0,0,52
145,0,1,1,53
145,0,1,1,54
145,0,1,1,55
145,0,0,1,56
145,0,1,0,57
145,0,1,0,58
145,0,0,1,59
146,0,1,1,0
146,0,1,1,1
146,0,1,1,2
146,0,1,1,3
146,0,0,1,4
146,0,1,0,5
146,0,1,1,6
146,0,1,1,7
146,0,1,1,8
146,0,1,1,9
146,0,1,1,10
146,0,1,1,11
146,0,1,1,12
146,0,1,1,13
146,0,1,1,14
146,0,1,1,15
146,0,1,1,16
146,0,0,0,17
146,0,1,0,18
146,0,1,1,19
146,0,0,0,20
146,0,1,1,21
146,0,1,1,22
146,0,1,1,23
146,0,1,1,24
146,0,1,0,25
146,0,1,1,26
146,0,1,0,27
146,0,1,0,28
146,0,1,1,29
147,0,0,0,0
147,0,1,1,1
147,0,1,1,2
147,0,1,1,3
147,0,1,1,4
147,0,1,1,5
147,0,1,0,6
147,0,1,1,7
147,0,1,1,8
147,0,1,0,9
147,0,1,1,10
147,0,1,1,11
147,0,0,0,12
147,0,1,1,13
147,0,1,1,14
147,0,1,1,15
147,0,1,0,16
147,0,0,1,17
147,0,1,1,18
147,0,1,1,19
147,0,1,1,20
147,0,0,0,21
147,0,0,0,22
147,0,1,0,23
147,0,1,0,24
147,0,1,1,25
147,0,1,1,26
147,0,1,1,27
147,0,1,0,28
147,0,0,0,29
148,0,0,1,0
148,0,1,1,1
148,0,1,1,2
148,0,1,1,3
148,0,0,1,4
148,0,0,1,5
148,0,0,0,6
148,0,0,1,7
148,0,1,0,8
148,0,1,0,9
148,0,1,0,10
148,0,0,1,11
148,0,1,1,12
148,0,1,1,13
148,0,1,1,14
148,0,1,1,15
148,0,1,1,16
148,0,1,1,17
148,0,0,1,18
148,0,0,1,19
148,0,0,1,20
148,0,1,1,21
148,0,0,0,22
148,0,1,0,23
148,0,0,0,24
148,0,1,1,25
148,0,1,0,26
148,0,0,1,27
148,0,1,0,28
148,0,1,0,29
149,0,0,0,0
149,0,1,1,1
149,0,0,0,2
149,0,1,1,3
149,0,1,1,4
149,0,0,0,5
149,0,1,1,6
149,0,0,1,7
149,0,1,1,8
149,0,1,1,9
149,0,1,1,10
149,0,1,1,11
149,0,0,0,12
149,0,1,0,13
149,0,1,1,14
149,0,0,0,15
149,0,1,0,16
149,0,0,0,17
149,0,0,0,18
149,0,1,0,19
149,0,0,1,20
149,0,1,1,21
149,0,1,1,22
149,0,1,1,23
149,0,1,0,24
149,0,1,1,25
149,0,1,1,26
149,0,1,0,27
149,0,1,1,28
149,0,1,1,29
150,0,0,1,0
150,0,0,1,1
150,0,0,1,2
150,0,0,1,3
150,0,1,1,4
150,0,1,1,5
150,0,1,0,6
150,0,0,1,7
150,0,0,0,8
150,0,0,1,9
150,0,0,1,10
150,0,0,1,11
150,0,0,0,12
150,0,0,1,13
150,0,1,0,14
150,0,1,0,15
150,0,1,1,16
150,0,0,1,17
150,0,0,1,18
150,0,0,0,19
150,0,1,1,20
150,0,0,0,21
150,0,1,1,22
150,0,1,1,23
150,0,0,0,24
150,0,1,0,25
150,0,0,1,26
150,0,1,0,27
150,0,0,0,28
150,0,1,1,29
151,0,1,1,0
151,0,1,1,1
151,0,1,1,2
151,0,1,1,3
151,0,1,1,4
151,0,1,1,5
151,0,1,0,6
151,0,1,1,7
151,0,1,1,8
151,0,1,1,9
151,0,1,0,10
151,0,1,1,11
151,0,0,1,12
151,0,1,0,13
151,0,1,0,14
151,0,1,0,15
151,0,1,0,16
151,0,1,0,17
151,0,0,0,18
151,0,1,0,19
151,0,1,1,20
151,0,1,1,21
151,0,1,0,22
151,0,1,1,23
151,0,1,0,24
151,0,1,0,25
151,0,1,0,26
151,0,1,0,27
151,0,1,0,28
151,0,1,0,29
152,0,1,1,0
152,0,1,1,1
152,0,1,1,2
152,0,1,0,3
152,0,1,0,4
152,0,1,1,5
152,0,1,1,6
152,0,1,1,7
152,0,1,1,8
152,0,1,1,9
152,0,1,1,10
152,0,1,0,11
152,0,1,1,12
152,0,1,0,13
152,0,1,1,14
152,0,1,1,15
152,0,1,1,16
152,0,1,1,17
152,0,1,1,18
152,0,1,1,19
152,0,1,1,20
152,0,1,1,21
152,0,1,1,22
152,0,1,0,23
152,0,1,1,24
152,0,1,0,25
